NO,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,TARGET
7239,-71,-73,-66,-64,-80,-81,33
7240,-73,-73,-66,-65,-74,-86,33
7241,-72,-73,-66,-65,-81,-86,33
7242,-72,-73,-66,-65,-80,-85,33
7243,-72,-73,-66,-65,-80,-90,33
7244,-72,-72,-66,-65,-82,-83,33
7245,-72,-73,-66,-65,-81,-85,33
7246,-72,-74,-63,-65,-80,-80,33
7247,-71,-73,-67,-65,-81,-90,33
7248,-71,-73,-66,-63,-80,-73,33
7249,-72,-72,-65,-64,-81,-79,33
7250,-70,-73,-67,-65,-79,-84,33
7251,-71,-74,-65,-65,-82,-84,33
7252,-72,-73,-66,-65,-82,-85,33
7253,-72,-69,-66,-65,-82,-72,33
7254,-72,-73,-66,-65,-81,-79,33
7255,-72,-75,-65,-65,-81,-87,33
7256,-72,-75,-66,-65,-80,-81,33
7257,-72,-73,-66,-65,-81,-86,33
7258,-73,-73,-67,-65,-80,-82,33
7259,-73,-73,-66,-65,-81,-83,33
7260,-71,-74,-67,-65,-81,-82,33
7261,-71,-73,-66,-65,-80,-68,33
7262,-71,-73,-67,-65,-81,-86,33
7263,-72,-73,-66,-65,-81,-87,33
7264,-70,-70,-61,-62,-74,-69,33
7265,-72,-72,-64,-65,-82,-84,33
7266,-72,-73,-66,-65,-80,-86,33
7267,-74,-73,-66,-65,-80,-80,33
7268,-71,-74,-66,-65,-81,-85,33
7269,-71,-72,-66,-65,-81,-84,33
7270,-71,-74,-67,-64,-80,-75,33
7271,-71,-73,-61,-63,-81,-74,33
7272,-72,-72,-65,-66,-82,-83,33
7273,-71,-73,-63,-67,-83,-77,33
7274,-71,-73,-63,-66,-82,-83,33
7275,-71,-72,-64,-65,-83,-84,33
7276,-71,-73,-64,-66,-83,-87,33
7277,-71,-71,-64,-66,-83,-80,33
7278,-72,-73,-64,-66,-82,-84,33
7279,-72,-73,-64,-64,-82,-88,33
7280,-72,-72,-65,-66,-82,-86,33
7281,-72,-74,-64,-66,-83,-81,33
7282,-72,-73,-65,-66,-82,-81,33
7283,-71,-72,-65,-66,-82,-85,33
7284,-72,-72,-65,-65,-81,-80,33
7285,-71,-72,-64,-66,-82,-82,33
7286,-72,-73,-65,-62,-82,-83,33
7287,-71,-69,-64,-66,-73,-69,33
7288,-72,-73,-65,-63,-81,-85,33
7289,-72,-75,-66,-65,-81,-83,33
7290,-73,-73,-66,-65,-81,-77,33
7291,-72,-73,-66,-65,-81,-80,33
7292,-72,-73,-66,-65,-80,-79,33
7293,-72,-74,-66,-65,-80,-74,33
7294,-71,-73,-66,-65,-80,-73,33
7295,-72,-73,-65,-66,-82,-90,33
7296,-72,-72,-65,-66,-82,-85,33
7297,-72,-72,-65,-65,-82,-81,33
7298,-72,-73,-66,-65,-79,-72,33
7299,-71,-74,-66,-65,-78,-71,33
7300,-70,-74,-67,-65,-73,-71,33
7301,-72,-74,-66,-63,-80,-65,33
7302,-72,-73,-65,-65,-82,-77,33
7303,-72,-74,-65,-65,-82,-78,33
7304,-73,-74,-66,-65,-81,-76,33
7305,-71,-73,-66,-65,-80,-77,33
7306,-71,-73,-66,-65,-80,-77,33
7307,-73,-73,-66,-65,-80,-76,33
7308,-72,-73,-65,-65,-82,-88,33
7309,-70,-69,-62,-65,-81,-79,33
7310,-71,-72,-66,-65,-80,-76,33
7311,-70,-71,-61,-62,-74,-67,33
7312,-72,-72,-64,-65,-81,-81,33
7313,-71,-74,-66,-65,-80,-75,33
7314,-73,-74,-65,-65,-81,-78,33
7315,-72,-73,-66,-65,-80,-81,33
7316,-72,-74,-66,-65,-81,-84,33
7317,-72,-73,-66,-61,-82,-90,33
7318,-72,-73,-66,-66,-81,-81,33
7319,-71,-73,-66,-65,-80,-75,33
7320,-71,-74,-66,-65,-80,-75,33
7321,-72,-73,-67,-65,-79,-76,33
7322,-72,-71,-66,-62,-79,-74,33
7323,-72,-73,-66,-65,-81,-81,33
7324,-72,-74,-64,-65,-82,-93,33
7325,-72,-74,-66,-65,-81,-89,33
7326,-72,-73,-66,-65,-82,-89,33
7327,-72,-73,-65,-65,-81,-87,33
7328,-72,-73,-65,-61,-83,-72,33
7329,-71,-72,-65,-66,-83,-80,33
7330,-72,-72,-64,-66,-84,-77,33
7331,-69,-71,-66,-67,-87,-69,33
7332,-71,-72,-63,-69,-79,-71,33
7333,-69,-66,-65,-63,-73,-66,33
7334,-71,-73,-64,-68,-82,-69,33
7335,-71,-72,-64,-68,-82,-71,33
7336,-70,-73,-63,-68,-74,-69,33
7337,-71,-71,-64,-67,-85,-72,33
7338,-72,-72,-63,-68,-82,-70,33
7339,-71,-71,-63,-68,-84,-71,33
7340,-71,-72,-63,-68,-83,-71,33
7341,-71,-72,-64,-68,-84,-72,33
7342,-71,-72,-64,-67,-88,-71,33
7343,-72,-72,-64,-68,-86,-71,33
7344,-71,-72,-64,-66,-88,-71,33
7345,-71,-71,-64,-68,-85,-71,33
7346,-69,-71,-64,-66,-89,-74,33
7347,-71,-72,-64,-67,-74,-74,33
7348,-71,-72,-66,-66,-87,-76,33
7349,-71,-73,-65,-65,-86,-75,33
7350,-72,-74,-64,-66,-87,-77,33
7351,-72,-73,-66,-66,-86,-77,33
7352,-72,-72,-66,-65,-84,-77,33
7353,-70,-68,-65,-66,-74,-78,33
7354,-71,-71,-64,-67,-85,-74,33
7355,-71,-72,-67,-66,-86,-75,33
7356,-72,-72,-65,-66,-86,-72,33
7357,-72,-73,-65,-66,-86,-72,33
7358,-71,-73,-65,-66,-87,-73,33
7359,-72,-72,-67,-66,-83,-74,33
7360,-72,-72,-67,-65,-84,-74,33
7361,-72,-72,-65,-65,-83,-76,33
7362,-72,-75,-67,-65,-84,-75,33
7363,-71,-73,-70,-65,-83,-82,33
7364,-71,-73,-68,-65,-82,-85,33
7365,-71,-72,-65,-65,-84,-76,33
7366,-72,-73,-68,-65,-82,-74,33
7367,-72,-73,-67,-65,-74,-70,33
7368,-72,-72,-66,-65,-82,-79,33
7369,-73,-74,-68,-65,-80,-78,33
7370,-72,-75,-68,-63,-81,-80,33
7371,-71,-74,-69,-65,-81,-78,33
7372,-71,-74,-68,-65,-80,-79,33
7373,-70,-73,-62,-65,-82,-78,33
7374,-71,-72,-66,-65,-82,-83,33
7375,-72,-73,-67,-65,-82,-79,33
7376,-72,-74,-68,-65,-80,-79,33
7377,-71,-74,-69,-63,-80,-80,33
7378,-72,-74,-69,-65,-80,-76,33
7379,-71,-74,-69,-65,-81,-79,33
7380,-71,-73,-62,-65,-80,-77,33
7381,-72,-73,-68,-65,-80,-78,33
7382,-70,-69,-67,-65,-75,-81,33
7383,-72,-73,-68,-62,-81,-77,33
7384,-73,-73,-67,-66,-83,-81,33
7385,-73,-72,-62,-62,-75,-68,33
7386,-72,-73,-68,-65,-80,-77,33
7387,-71,-73,-67,-65,-82,-82,33
7388,-71,-71,-68,-65,-81,-81,33
7389,-71,-73,-68,-65,-81,-79,33
7390,-72,-73,-67,-65,-82,-90,33
7391,-73,-74,-69,-65,-81,-78,33
7392,-71,-74,-62,-62,-75,-79,33
7393,-72,-74,-65,-65,-80,-74,33
7394,-73,-74,-69,-64,-79,-73,33
7395,-72,-73,-69,-65,-80,-78,33
7396,-72,-73,-68,-66,-82,-81,33
7397,-73,-74,-67,-65,-82,-82,33
7398,-72,-74,-68,-65,-81,-80,33
7399,-72,-72,-67,-65,-85,-79,33
7400,-72,-73,-67,-65,-84,-89,33
7401,-72,-72,-66,-65,-83,-81,33
7402,-72,-73,-67,-65,-82,-80,33
7403,-73,-76,-68,-65,-82,-81,33
7404,-72,-73,-68,-65,-83,-81,33
7405,-72,-72,-67,-65,-83,-82,33
7406,-71,-72,-68,-65,-81,-79,33
7407,-72,-73,-69,-65,-80,-77,33
7408,-72,-74,-68,-65,-80,-75,33
7409,-72,-73,-67,-65,-82,-79,33
7410,-73,-75,-68,-65,-81,-79,33
7411,-71,-74,-68,-64,-82,-82,33
7412,-72,-73,-68,-65,-81,-80,33
7413,-72,-73,-67,-65,-83,-83,33
7414,-71,-74,-67,-65,-83,-91,33
7415,-72,-74,-68,-65,-81,-82,33
7416,-71,-74,-68,-65,-81,-81,33
7417,-72,-72,-67,-65,-84,-78,33
7418,-72,-71,-66,-66,-86,-76,33
7419,-71,-72,-64,-65,-75,-71,33
7420,-73,-72,-66,-65,-84,-80,33
7421,-72,-72,-66,-65,-87,-80,33
7422,-72,-71,-67,-65,-85,-71,33
7423,-72,-72,-67,-65,-83,-82,33
7424,-73,-73,-67,-65,-82,-79,33
7425,-71,-73,-66,-61,-82,-68,33
7426,-71,-73,-68,-65,-82,-79,33
7427,-70,-72,-67,-65,-83,-88,33
7428,-71,-75,-68,-65,-83,-79,33
7429,-70,-72,-63,-65,-83,-82,33
7430,-71,-73,-68,-64,-82,-76,33
7431,-72,-73,-67,-65,-83,-85,33
7432,-72,-72,-66,-62,-83,-83,33
7433,-71,-74,-67,-65,-82,-82,33
7434,-72,-72,-67,-65,-83,-80,33
7435,-71,-75,-67,-65,-82,-80,33
7436,-70,-73,-67,-65,-83,-80,33
7437,-70,-74,-67,-65,-83,-83,33
7438,-73,-73,-67,-64,-83,-83,33
7439,-72,-73,-68,-64,-81,-75,33
7440,-71,-73,-67,-64,-83,-81,33
7441,-73,-73,-68,-64,-82,-80,33
7442,-72,-73,-69,-64,-80,-78,33
7443,-71,-73,-68,-65,-81,-78,33
7444,-71,-73,-68,-65,-81,-78,33
7445,-71,-74,-61,-65,-81,-78,33
7446,-74,-70,-67,-65,-76,-82,33
7447,-72,-73,-69,-65,-82,-78,33
7448,-71,-73,-67,-65,-83,-81,33
7449,-72,-72,-66,-65,-85,-82,33
7450,-71,-71,-65,-65,-88,-76,33
7451,-72,-72,-65,-64,-86,-87,33
7452,-72,-72,-66,-65,-85,-85,33
7453,-72,-72,-65,-66,-85,-85,33
7454,-72,-72,-66,-65,-84,-84,33
7455,-72,-73,-66,-65,-86,-87,33
7456,-72,-74,-68,-65,-83,-78,33
7457,-72,-75,-67,-65,-83,-79,33
7458,-72,-73,-66,-65,-84,-88,33
7459,-71,-74,-67,-61,-83,-83,33
7460,-72,-74,-68,-65,-82,-73,33
7461,-72,-74,-66,-64,-81,-76,33
7462,-72,-73,-67,-65,-82,-76,33
7463,-72,-74,-69,-65,-82,-76,33
7464,-72,-74,-69,-65,-81,-73,33
7465,-72,-74,-67,-64,-81,-74,33
7466,-72,-74,-69,-64,-81,-79,33
7467,-71,-74,-66,-65,-82,-97,33
7468,-72,-73,-68,-65,-82,-83,33
7469,-72,-69,-61,-62,-76,-67,33
7470,-72,-75,-69,-64,-79,-77,33
7471,-72,-75,-69,-61,-81,-74,33
7472,-73,-76,-69,-64,-81,-77,33
7473,-71,-75,-70,-64,-81,-76,33
7474,-71,-71,-61,-62,-76,-66,33
7475,-72,-74,-70,-64,-80,-75,33
7476,-72,-74,-68,-64,-81,-80,33
7477,-71,-74,-69,-64,-81,-73,33
7478,-72,-76,-68,-66,-82,-85,33
7479,-72,-74,-69,-65,-81,-79,33
7480,-71,-74,-69,-65,-82,-82,33
7481,-71,-73,-68,-65,-81,-85,33
7482,-72,-76,-70,-63,-80,-79,33
7483,-72,-74,-69,-64,-76,-80,33
7484,-72,-74,-68,-65,-83,-83,33
7485,-72,-74,-69,-64,-76,-83,33
7486,-73,-75,-69,-64,-80,-76,33
7487,-72,-74,-61,-64,-81,-67,33
7488,-71,-74,-69,-65,-82,-79,33
7489,-72,-72,-66,-65,-85,-75,33
7490,-72,-73,-69,-65,-81,-82,33
7491,-72,-78,-67,-65,-76,-82,33
7492,-72,-74,-68,-65,-81,-79,33
7493,-71,-75,-69,-65,-82,-87,33
7494,-73,-74,-70,-63,-81,-78,33
7495,-73,-75,-70,-64,-80,-74,33
7496,-73,-76,-70,-65,-80,-72,33
7497,-72,-69,-68,-62,-75,-68,33
7498,-71,-74,-69,-64,-82,-80,33
7499,-72,-74,-68,-65,-83,-81,33
7500,-72,-73,-69,-65,-83,-81,33
7501,-72,-70,-62,-62,-76,-68,33
7502,-72,-76,-70,-65,-80,-73,33
7503,-71,-75,-68,-65,-82,-83,33
7504,-71,-74,-62,-65,-76,-68,33
7505,-71,-74,-69,-64,-81,-78,33
7506,-72,-76,-65,-65,-83,-82,33
7507,-71,-76,-68,-64,-82,-82,33
7508,-72,-69,-67,-62,-76,-72,33
7509,-73,-73,-67,-65,-83,-83,33
7510,-71,-74,-63,-61,-76,-72,33
7511,-71,-73,-68,-65,-82,-66,33
7512,-71,-74,-68,-63,-83,-82,33
7513,-72,-73,-68,-65,-85,-82,33
7514,-71,-73,-67,-65,-83,-80,33
7515,-72,-73,-67,-65,-83,-82,33
7516,-72,-73,-66,-66,-86,-75,33
7517,-72,-72,-65,-67,-88,-75,33
7518,-72,-73,-66,-66,-86,-80,33
7519,-72,-73,-67,-65,-83,-68,33
7520,-73,-73,-67,-64,-83,-96,33
7521,-72,-73,-66,-65,-85,-81,33
7522,-72,-72,-66,-66,-85,-83,33
7523,-72,-72,-66,-65,-87,-79,33
7524,-73,-72,-67,-66,-85,-83,33
7525,-71,-74,-67,-65,-84,-84,33
7526,-72,-69,-67,-62,-76,-71,33
7527,-72,-72,-67,-66,-76,-68,33
7528,-71,-74,-69,-65,-83,-79,33
7529,-71,-74,-67,-65,-84,-80,33
7530,-71,-73,-66,-65,-87,-83,33
7531,-71,-73,-67,-61,-75,-80,33
7532,-72,-70,-61,-62,-84,-67,33
7533,-72,-74,-68,-65,-83,-75,33
7534,-72,-74,-68,-65,-83,-73,33
7535,-72,-73,-68,-65,-85,-79,33
7536,-73,-76,-69,-64,-82,-74,33
7537,-71,-69,-68,-65,-85,-65,33
7538,-72,-73,-68,-65,-82,-79,33
7539,-71,-74,-68,-65,-83,-79,33
7540,-72,-73,-68,-65,-83,-82,33
7541,-72,-74,-67,-62,-83,-67,33
7542,-70,-73,-62,-61,-76,-82,33
7543,-72,-74,-69,-65,-82,-74,33
7544,-73,-77,-70,-64,-81,-73,33
7545,-73,-74,-69,-64,-81,-72,33
7546,-72,-74,-69,-64,-82,-73,33
7547,-71,-74,-69,-65,-83,-79,33
7548,-70,-73,-67,-65,-85,-87,33
7549,-71,-73,-68,-65,-83,-82,33
7550,-73,-74,-69,-65,-81,-72,33
7551,-72,-74,-70,-65,-81,-73,33
7552,-71,-74,-70,-65,-82,-83,33
7553,-72,-73,-66,-64,-86,-84,33
7554,-72,-73,-66,-65,-86,-85,33
7555,-72,-70,-68,-65,-83,-79,33
7556,-73,-75,-70,-64,-82,-76,33
7557,-71,-70,-69,-62,-76,-69,33
7558,-72,-74,-67,-65,-84,-89,33
7559,-72,-74,-68,-65,-82,-87,33
7560,-71,-69,-62,-62,-76,-68,33
7561,-72,-75,-69,-65,-82,-79,33
7562,-72,-74,-69,-65,-82,-80,33
7563,-72,-73,-68,-65,-84,-84,33
7564,-71,-73,-68,-65,-83,-87,33
7565,-71,-73,-67,-65,-84,-81,33
7566,-71,-74,-67,-65,-85,-72,33
7567,-72,-73,-67,-66,-85,-80,33
7568,-71,-75,-66,-65,-86,-69,33
7569,-72,-73,-62,-65,-86,-70,33
7570,-72,-73,-67,-66,-86,-88,33
7571,-72,-73,-67,-65,-85,-95,33
7572,-72,-76,-68,-65,-84,-78,33
7573,-73,-74,-69,-65,-84,-77,33
7574,-72,-74,-68,-65,-83,-76,33
7575,-72,-74,-68,-65,-85,-80,33
7576,-71,-74,-67,-61,-84,-78,33
7577,-72,-69,-67,-61,-84,-88,33
7578,-71,-74,-67,-65,-86,-84,33
7579,-71,-74,-66,-65,-86,-86,33
7580,-72,-73,-66,-65,-87,-79,33
7581,-70,-73,-67,-65,-85,-91,33
7582,-71,-73,-67,-64,-84,-96,33
7583,-71,-73,-68,-65,-84,-99,33
7584,-72,-73,-67,-65,-84,-69,33
7585,-72,-75,-68,-65,-83,-80,33
7586,-73,-76,-69,-64,-83,-73,33
7587,-73,-75,-69,-64,-82,-71,33
7588,-73,-75,-68,-65,-83,-74,33
7589,-88,-72,-69,-73,-82,-69,23
7590,-78,-73,-64,-66,-83,-66,23
7591,-84,-71,-65,-67,-80,-68,23
7592,-83,-73,-65,-67,-81,-68,23
7593,-82,-72,-64,-68,-81,-66,23
7594,-84,-71,-64,-67,-81,-66,23
7595,-85,-73,-64,-67,-81,-67,23
7596,-85,-72,-64,-67,-81,-65,23
7597,-86,-71,-65,-67,-81,-67,23
7598,-88,-71,-65,-68,-80,-67,23
7599,-84,-73,-64,-68,-81,-66,23
7600,-84,-72,-64,-68,-81,-66,23
7601,-71,-71,-63,-69,-80,-62,23
7602,-80,-72,-65,-68,-80,-66,23
7603,-78,-72,-65,-69,-80,-66,23
7604,-78,-71,-65,-69,-79,-65,23
7605,-77,-71,-65,-69,-80,-66,23
7606,-78,-71,-65,-64,-80,-66,23
7607,-75,-71,-65,-70,-80,-66,23
7608,-75,-72,-65,-70,-80,-65,23
7609,-78,-71,-65,-69,-79,-66,23
7610,-74,-73,-66,-69,-80,-65,23
7611,-74,-71,-65,-68,-80,-65,23
7612,-74,-73,-66,-69,-80,-65,23
7613,-74,-72,-65,-70,-79,-65,23
7614,-75,-73,-63,-70,-79,-65,23
7615,-74,-73,-64,-70,-79,-65,23
7616,-76,-72,-65,-69,-79,-66,23
7617,-73,-71,-64,-69,-79,-65,23
7618,-74,-69,-61,-70,-79,-61,23
7619,-74,-72,-65,-69,-79,-65,23
7620,-76,-71,-65,-69,-80,-66,23
7621,-76,-71,-65,-67,-80,-66,23
7622,-76,-72,-65,-69,-79,-66,23
7623,-74,-71,-65,-69,-80,-65,23
7624,-74,-73,-65,-69,-81,-65,23
7625,-75,-72,-65,-69,-80,-66,23
7626,-76,-73,-66,-69,-80,-65,23
7627,-78,-72,-65,-69,-80,-67,23
7628,-76,-72,-66,-68,-81,-66,23
7629,-77,-71,-65,-69,-81,-66,23
7630,-80,-72,-64,-68,-80,-65,23
7631,-77,-71,-65,-67,-80,-66,23
7632,-79,-71,-65,-67,-81,-66,23
7633,-79,-71,-65,-68,-80,-66,23
7634,-72,-70,-65,-63,-80,-65,23
7635,-78,-73,-65,-68,-80,-66,23
7636,-74,-72,-65,-69,-80,-66,23
7637,-76,-71,-65,-67,-80,-66,23
7638,-78,-72,-65,-68,-79,-66,23
7639,-79,-71,-65,-68,-79,-64,23
7640,-79,-72,-65,-68,-80,-66,23
7641,-78,-71,-65,-68,-79,-67,23
7642,-80,-71,-65,-68,-80,-66,23
7643,-77,-71,-65,-68,-80,-67,23
7644,-73,-72,-65,-70,-81,-66,23
7645,-76,-71,-65,-69,-79,-66,23
7646,-76,-72,-65,-69,-79,-66,23
7647,-76,-73,-65,-69,-79,-65,23
7648,-77,-71,-65,-68,-79,-66,23
7649,-75,-71,-63,-63,-79,-62,23
7650,-74,-73,-65,-69,-79,-66,23
7651,-74,-72,-65,-70,-80,-66,23
7652,-72,-71,-65,-70,-79,-66,23
7653,-75,-71,-65,-69,-79,-66,23
7654,-75,-73,-66,-69,-79,-66,23
7655,-77,-71,-65,-69,-80,-66,23
7656,-74,-71,-65,-69,-79,-66,23
7657,-73,-72,-65,-70,-80,-65,23
7658,-73,-72,-65,-70,-79,-64,23
7659,-71,-72,-65,-71,-79,-66,23
7660,-72,-71,-65,-64,-79,-66,23
7661,-74,-73,-65,-70,-78,-66,23
7662,-73,-71,-65,-69,-78,-66,23
7663,-75,-72,-64,-69,-76,-66,23
7664,-73,-71,-65,-69,-77,-65,23
7665,-75,-71,-65,-69,-79,-66,23
7666,-74,-71,-65,-69,-79,-67,23
7667,-72,-72,-64,-69,-79,-66,23
7668,-75,-72,-66,-69,-80,-66,23
7669,-78,-72,-65,-68,-80,-66,23
7670,-77,-72,-65,-68,-80,-66,23
7671,-77,-71,-65,-69,-80,-66,23
7672,-79,-72,-65,-67,-80,-66,23
7673,-75,-72,-65,-69,-80,-66,23
7674,-81,-72,-65,-69,-80,-64,23
7675,-78,-73,-65,-68,-80,-66,23
7676,-80,-72,-65,-68,-80,-66,23
7677,-80,-73,-65,-68,-80,-66,23
7678,-80,-71,-65,-68,-83,-66,23
7679,-79,-72,-65,-69,-80,-66,23
7680,-78,-72,-65,-69,-80,-66,23
7681,-79,-72,-65,-68,-80,-66,23
7682,-78,-71,-65,-69,-80,-65,23
7683,-80,-72,-65,-69,-80,-66,23
7684,-81,-71,-65,-62,-81,-65,23
7685,-81,-72,-65,-68,-81,-66,23
7686,-82,-72,-65,-68,-80,-66,23
7687,-82,-71,-65,-68,-81,-66,23
7688,-70,-71,-63,-62,-82,-67,23
7689,-81,-72,-64,-68,-80,-66,23
7690,-82,-72,-65,-68,-81,-67,23
7691,-77,-71,-66,-69,-80,-65,23
7692,-79,-72,-65,-68,-80,-65,23
7693,-78,-72,-65,-68,-81,-65,23
7694,-79,-72,-65,-68,-80,-66,23
7695,-79,-71,-65,-68,-80,-66,23
7696,-78,-71,-65,-68,-80,-66,23
7697,-80,-71,-65,-67,-80,-66,23
7698,-83,-72,-65,-68,-83,-66,23
7699,-81,-73,-65,-69,-80,-67,23
7700,-81,-72,-65,-68,-80,-66,23
7701,-81,-72,-65,-68,-80,-66,23
7702,-80,-72,-64,-67,-80,-66,23
7703,-79,-73,-65,-68,-81,-66,23
7704,-79,-72,-65,-68,-81,-66,23
7705,-79,-72,-65,-68,-80,-66,23
7706,-77,-72,-65,-62,-80,-66,23
7707,-77,-72,-65,-68,-81,-62,23
7708,-75,-71,-65,-68,-81,-65,23
7709,-74,-71,-66,-69,-81,-66,23
7710,-74,-72,-65,-69,-80,-61,23
7711,-75,-71,-66,-69,-81,-66,23
7712,-75,-71,-66,-69,-80,-67,23
7713,-72,-72,-63,-68,-83,-64,23
7714,-77,-72,-65,-69,-80,-66,23
7715,-71,-72,-65,-68,-82,-66,23
7716,-77,-72,-66,-67,-81,-64,23
7717,-78,-71,-65,-69,-81,-64,23
7718,-77,-71,-65,-69,-81,-66,23
7719,-78,-72,-65,-68,-81,-66,23
7720,-76,-72,-66,-69,-80,-66,23
7721,-76,-72,-65,-69,-81,-66,23
7722,-77,-71,-65,-69,-80,-66,23
7723,-76,-71,-65,-69,-81,-66,23
7724,-76,-72,-65,-69,-82,-66,23
7725,-76,-71,-66,-69,-81,-66,23
7726,-76,-71,-66,-69,-81,-63,23
7727,-76,-71,-65,-63,-80,-66,23
7728,-75,-72,-65,-69,-81,-66,23
7729,-75,-71,-65,-69,-80,-66,23
7730,-77,-72,-65,-68,-80,-66,23
7731,-77,-70,-65,-69,-81,-66,23
7732,-75,-72,-66,-69,-80,-66,23
7733,-73,-71,-66,-69,-81,-66,23
7734,-74,-73,-66,-70,-80,-66,23
7735,-75,-71,-66,-69,-80,-66,23
7736,-74,-71,-66,-68,-80,-66,23
7737,-74,-73,-66,-69,-81,-66,23
7738,-74,-71,-66,-69,-80,-65,23
7739,-72,-72,-65,-69,-81,-66,23
7740,-71,-71,-66,-71,-80,-65,23
7741,-72,-72,-64,-70,-81,-60,23
7742,-72,-72,-66,-69,-81,-65,23
7743,-72,-71,-66,-69,-81,-66,23
7744,-72,-71,-66,-69,-81,-65,23
7745,-73,-72,-66,-69,-81,-65,23
7746,-72,-70,-62,-69,-80,-65,23
7747,-72,-72,-65,-70,-81,-66,23
7748,-72,-72,-66,-68,-81,-63,23
7749,-72,-71,-65,-69,-80,-66,23
7750,-73,-71,-66,-69,-80,-65,23
7751,-72,-72,-65,-69,-80,-66,23
7752,-72,-71,-66,-69,-80,-65,23
7753,-73,-72,-65,-69,-80,-65,23
7754,-73,-72,-66,-70,-81,-65,23
7755,-72,-73,-66,-68,-81,-66,23
7756,-72,-71,-65,-69,-80,-66,23
7757,-74,-72,-66,-69,-82,-66,23
7758,-73,-71,-65,-70,-80,-66,23
7759,-72,-71,-66,-69,-80,-65,23
7760,-72,-71,-66,-69,-84,-65,23
7761,-74,-71,-66,-69,-80,-65,23
7762,-73,-72,-65,-69,-80,-65,23
7763,-72,-71,-65,-70,-80,-65,23
7764,-73,-70,-63,-69,-80,-66,23
7765,-71,-73,-66,-69,-79,-65,23
7766,-74,-72,-66,-69,-81,-66,23
7767,-72,-73,-65,-70,-80,-66,23
7768,-73,-71,-65,-70,-80,-66,23
7769,-72,-70,-65,-69,-81,-65,23
7770,-74,-70,-66,-69,-80,-65,23
7771,-72,-72,-66,-69,-80,-65,23
7772,-72,-71,-65,-67,-81,-65,23
7773,-74,-71,-66,-69,-80,-65,23
7774,-77,-71,-65,-69,-79,-66,23
7775,-74,-71,-65,-70,-80,-65,23
7776,-73,-73,-65,-71,-79,-66,23
7777,-74,-71,-66,-70,-79,-66,23
7778,-74,-71,-65,-70,-79,-66,23
7779,-72,-73,-66,-70,-80,-65,23
7780,-71,-73,-65,-71,-80,-66,23
7781,-72,-72,-66,-70,-79,-66,23
7782,-68,-72,-66,-71,-80,-65,23
7783,-72,-72,-66,-70,-80,-65,23
7784,-71,-72,-66,-71,-79,-65,23
7785,-72,-72,-66,-70,-80,-66,23
7786,-72,-73,-66,-70,-80,-65,23
7787,-72,-71,-65,-70,-80,-66,23
7788,-71,-72,-65,-71,-80,-65,23
7789,-72,-71,-66,-69,-80,-65,23
7790,-71,-72,-66,-70,-79,-65,23
7791,-73,-73,-64,-69,-79,-65,23
7792,-73,-72,-63,-70,-79,-61,23
7793,-73,-72,-65,-71,-79,-65,23
7794,-72,-71,-66,-71,-79,-65,23
7795,-71,-72,-66,-72,-80,-64,23
7796,-69,-74,-65,-71,-79,-65,23
7797,-71,-71,-65,-70,-80,-65,23
7798,-73,-73,-62,-70,-81,-65,23
7799,-74,-73,-65,-70,-79,-65,23
7800,-74,-72,-66,-70,-80,-66,23
7801,-76,-71,-65,-69,-79,-66,23
7802,-76,-72,-64,-67,-80,-65,23
7803,-73,-73,-65,-70,-80,-65,23
7804,-74,-72,-66,-70,-79,-66,23
7805,-76,-69,-66,-70,-79,-65,23
7806,-74,-73,-66,-70,-79,-66,23
7807,-77,-71,-65,-68,-79,-66,23
7808,-77,-71,-65,-69,-79,-65,23
7809,-75,-71,-65,-69,-79,-65,23
7810,-73,-72,-66,-70,-79,-65,23
7811,-74,-71,-65,-70,-79,-65,23
7812,-73,-72,-66,-69,-80,-65,23
7813,-75,-73,-65,-69,-80,-65,23
7814,-71,-71,-66,-63,-81,-65,23
7815,-71,-72,-65,-62,-80,-65,23
7816,-80,-71,-65,-69,-79,-65,23
7817,-78,-72,-65,-68,-79,-66,23
7818,-76,-73,-66,-69,-80,-65,23
7819,-72,-69,-61,-62,-81,-62,23
7820,-75,-71,-65,-69,-80,-66,23
7821,-74,-72,-66,-69,-79,-65,23
7822,-75,-70,-65,-69,-79,-65,23
7823,-75,-71,-66,-68,-79,-65,23
7824,-73,-73,-65,-69,-79,-65,23
7825,-74,-72,-66,-69,-79,-65,23
7826,-74,-72,-66,-69,-79,-65,23
7827,-74,-71,-66,-69,-80,-66,23
7828,-77,-71,-66,-69,-79,-65,23
7829,-77,-71,-66,-69,-79,-66,23
7830,-73,-72,-62,-67,-79,-65,23
7831,-77,-72,-65,-69,-80,-66,23
7832,-76,-72,-66,-68,-79,-66,23
7833,-74,-68,-61,-63,-80,-61,23
7834,-75,-72,-62,-69,-80,-66,23
7835,-75,-71,-65,-69,-79,-66,23
7836,-75,-72,-65,-70,-79,-66,23
7837,-75,-72,-66,-70,-78,-66,23
7838,-75,-71,-66,-68,-79,-59,23
7839,-77,-71,-65,-68,-79,-66,23
7840,-75,-71,-66,-69,-79,-65,23
7841,-76,-73,-65,-70,-79,-66,23
7842,-74,-72,-66,-69,-79,-65,23
7843,-74,-71,-66,-69,-79,-65,23
7844,-74,-71,-66,-69,-79,-65,23
